Date,DayOfWeek,Time,Computers,Tables,StudySpaces,QuietArea,Alcove,Total,timestamp
2021-03-31,Wednesday,1:30 PM,4,0,1,2,0,7,03-31-2021 12:57:11
2021-03-31,Wednesday,2:30 PM,3,0,2,1,1,7,03-31-2021 2:35:49
2021-03-31,Wednesday,3:30 PM,3,0,1,2,0,6,03-31-2021 3:27:54
2021-04-01,Thursday,9:30 AM,1,0,0,1,0,2,04-01-2021 9:55:14
2021-04-01,Thursday,10:30 AM,1,1,1,0,0,3,04-01-2021 10:43:18
2021-04-01,Thursday,12:30 PM,3,0,0,2,1,6,04-01-2021 12:30:23
2021-04-01,Thursday,1:30 PM,4,0,2,1,0,7,04-01-2021 1:36:23
2021-04-01,Thursday,2:30 PM,3,0,2,1,0,6,04-01-2021 2:25:49
2021-04-02,Friday,2:30 PM,3,0,3,2,0,8,04-02-2021 2:55:55
2021-04-02,Friday,3:30 PM,2,2,2,1,0,7,04-02-2021 3:30:21
2021-04-02,Friday,4:30 PM,1,0,0,0,0,1,04-02-2021 4:30:52
2021-04-07,Wednesday,10:30 AM,4,2,7,3,1,17,04-07-2021 10:35:20
2021-04-07,Wednesday,11:30 AM,4,0,3,3,0,10,04-07-2021 1:50:11
2021-04-07,Wednesday,2:30 PM,6,1,2,2,1,12,04-07-2021 2:29:07
2021-04-08,Thursday,12:30 PM,6,0,2,3,1,12,04-08-2021 1:20:10
2021-04-08,Thursday,1:30 PM,2,2,2,2,0,8,04-08-2021 1:30:29
2021-04-08,Thursday,2:30 PM,4,1,1,2,2,10,04-08-2021 2:30:29
2021-04-08,Thursday,3:30 PM,3,0,0,2,2,7,04-08-2021 3:34:58
2021-04-09,Friday,9:30 AM,1,0,1,1,0,3,04-09-2021 10:30:41
2021-04-09,Friday,11:30 AM,1,0,0,1,0,2,04-09-2021 11:31:35
2021-04-09,Friday,12:30 PM,2,0,1,1,0,4,04-09-2021 12:30:35
2021-04-09,Friday,1:30 PM,1,0,1,1,0,3,04-09-2021 1:30:19
2021-04-09,Friday,2:30 PM,4,1,0,2,0,7,04-09-2021 2:18:28
2021-04-09,Friday,3:30 PM,3,0,0,0,0,3,04-09-2021 3:40:37
2021-04-09,Friday,4:30 PM,0,0,0,0,0,0,04-09-2021 4:25:46
2021-04-12,Monday,11:30 AM,4,0,8,3,2,17,04-12-2021 11:36:31
2021-04-12,Monday,12:30 PM,6,2,2,3,1,14,04-12-2021 12:32:24
2021-04-12,Monday,1:30 PM,5,2,3,4,2,16,04-12-2021 1:54:05
2021-04-12,Monday,2:30 PM,8,3,3,4,1,19,04-12-2021 2:30:39
2021-04-12,Monday,3:30 PM,5,3,1,3,2,14,04-12-2021 3:30:40
2021-04-13,Tuesday,9:30 AM,5,2,0,1,1,9,04-13-2021 9:45:56
2021-04-13,Tuesday,10:30 AM,4,0,0,3,1,8,04-13-2021 10:38:18
2021-04-13,Tuesday,12:30 PM,9,4,4,3,2,22,04-13-2021 12:32:50
2021-04-13,Tuesday,1:30 PM,5,1,3,3,1,13,04-13-2021 1:30:52
2021-04-13,Tuesday,3:30 PM,8,2,1,3,2,16,04-13-2021 3:30:45
2021-04-15,Thursday,12:30 PM,5,2,0,3,0,10,04-15-2021 12:32:35
2021-04-19,Monday,9:30 AM,5,2,1,2,2,12,04-19-2021 9:30:31
2021-04-19,Monday,12:30 PM,9,2,0,4,2,17,04-19-2021 12:19:58
2021-04-19,Monday,1:30 PM,5,1,3,3,2,14,04-19-2021 1:56:34
2021-04-19,Monday,3:30 PM,1,1,1,2,1,6,04-19-2021 3:35:49
2021-04-20,Tuesday,11:30 AM,4,2,2,3,2,13,04-20-2021 11:44:45
2021-04-20,Tuesday,12:30 PM,4,0,2,2,1,9,04-20-2021 12:29:17
2021-04-20,Tuesday,1:30 PM,2,2,1,3,1,9,04-20-2021 1:30:25
2021-04-20,Tuesday,2:30 PM,3,2,2,4,2,13,04-20-2021 3:18:35
2021-04-21,Wednesday,9:30 AM,2,2,2,0,1,7,04-21-2021 9:32:47
2021-04-21,Wednesday,10:30 AM,5,2,2,1,1,11,04-21-2021 11:30:49
2021-04-21,Wednesday,11:30 AM,3,0,2,2,1,8,04-21-2021 11:31:20
2021-04-21,Wednesday,12:30 PM,12,4,3,4,2,25,04-21-2021 12:30:23
2021-04-21,Wednesday,1:30 PM,2,1,2,3,1,9,04-21-2021 1:30:32
2021-04-21,Wednesday,2:30 PM,6,2,1,3,1,13,04-21-2021 2:30:36
2021-04-21,Wednesday,5:30 PM,2,0,0,2,1,5,04-21-2021 5:36:06
2021-04-21,Wednesday,6:30 PM,1,0,0,1,0,2,04-21-2021 6:26:51
2021-04-21,Wednesday,7:30 PM,0,0,0,1,0,1,04-21-2021 7:24:13
2021-04-22,Thursday,4:30 PM,5,0,2,1,0,8,04-22-2021 4:32:37
2021-04-22,Thursday,5:30 PM,3,0,1,1,2,7,04-22-2021 5:35:15
2021-04-22,Thursday,6:30 PM,3,0,0,1,1,5,04-22-2021 6:35:17
2021-04-22,Thursday,7:30 PM,1,0,0,2,0,3,04-22-2021 7:35:49
2021-04-23,Friday,7:30 AM,0,0,0,0,0,0,04-23-2021 8:48:19
2021-04-24,Saturday,1:30 PM,4,0,0,0,0,4,04-24-2021 1:35:17
2021-04-24,Saturday,2:30 PM,3,0,0,0,0,3,04-24-2021 2:31:36
2021-04-26,Monday,1:30 PM,1,0,4,2,1,8,04-26-2021 1:31:21
2021-04-26,Monday,2:30 PM,4,2,2,1,0,9,04-26-2021 3:40:34
2021-04-26,Monday,3:30 PM,6,0,2,2,1,11,04-26-2021 3:40:58
2021-04-26,Monday,4:30 PM,3,0,1,2,2,8,04-26-2021 5:57:26
2021-04-26,Monday,5:30 PM,4,0,0,0,0,4,04-26-2021 5:58:01
2021-04-26,Monday,6:30 PM,6,0,0,2,1,9,04-26-2021 6:31:59
2021-04-27,Tuesday,10:30 AM,6,3,3,2,2,16,04-27-2021 10:27:17
2021-04-27,Tuesday,12:30 PM,6,5,4,4,2,21,04-27-2021 12:28:37
2021-04-27,Tuesday,1:30 PM,4,0,5,2,0,11,04-27-2021 5:06:48
2021-04-27,Tuesday,2:30 PM,5,0,3,2,2,12,04-27-2021 5:07:10
2021-04-27,Tuesday,3:30 PM,3,0,2,4,1,10,04-27-2021 5:07:30
2021-04-27,Tuesday,4:30 PM,5,2,1,3,0,11,04-27-2021 5:08:01
2021-04-27,Tuesday,6:30 PM,9,3,2,3,1,18,04-27-2021 5:15:27
2021-04-27,Tuesday,6:30 PM,6,1,1,2,0,10,04-27-2021 6:52:26
2021-04-27,Tuesday,6:30 PM,3,0,0,2,1,6,04-27-2021 7:34:11
2021-04-28,Wednesday,12:30 PM,6,3,2,0,2,13,04-28-2021 2:44:08
2021-04-28,Wednesday,1:30 PM,4,1,2,2,0,9,04-28-2021 2:44:28
2021-04-28,Wednesday,2:30 PM,7,0,3,3,1,14,04-28-2021 2:45:23
2021-04-28,Wednesday,3:30 PM,8,1,3,2,2,16,04-28-2021 3:45:16
2021-04-28,Wednesday,5:30 PM,2,1,0,1,0,4,04-28-2021 5:29:07
2021-04-29,Thursday,12:30 PM,8,1,2,3,2,16,04-29-2021 12:49:32
2021-04-29,Thursday,1:30 PM,4,2,2,3,1,12,04-29-2021 5:00:46
2021-04-29,Thursday,2:30 PM,6,0,2,3,1,12,04-29-2021 5:01:09
2021-04-29,Thursday,3:30 PM,5,0,3,4,2,14,04-29-2021 5:01:43
2021-04-29,Thursday,4:30 PM,4,1,2,0,1,8,04-29-2021 5:02:08
2021-04-29,Thursday,6:30 PM,4,2,1,2,0,9,04-29-2021 6:01:27
2021-04-29,Thursday,6:30 PM,3,0,0,1,0,4,04-29-2021 6:58:35
2021-04-29,Thursday,4:30 PM,1,1,2,0,0,4,04-29-2021 7:32:43
2021-04-30,Friday,10:30 AM,0,0,1,0,0,1,04-30-2021 10:34:30
2021-05-01,Saturday,2:30 PM,6,0,0,0,0,6,05-01-2021 2:29:51
2021-05-03,Monday,8:30 AM,2,2,0,0,2,6,05-03-2021 8:31:25
2021-05-03,Monday,12:30 PM,3,2,2,2,2,11,05-03-2021 3:16:38
2021-05-03,Monday,1:30 PM,4,2,1,0,0,7,05-03-2021 3:17:02
2021-05-03,Monday,2:30 PM,3,2,2,3,1,11,05-03-2021 3:17:40
2021-05-03,Monday,3:30 PM,2,0,1,1,0,4,05-03-2021 3:18:05
2021-05-03,Monday,4:30 PM,5,1,1,2,0,9,05-03-2021 6:23:47
2021-05-03,Monday,5:30 PM,2,0,0,1,0,3,05-03-2021 6:24:07
2021-05-03,Monday,6:30 PM,2,1,0,2,1,6,05-03-2021 6:24:35
2021-05-04,Tuesday,12:30 PM,4,3,2,4,2,15,05-04-2021 1:47:54
2021-05-04,Tuesday,1:30 PM,6,4,2,2,1,15,05-04-2021 1:48:16
2021-05-04,Tuesday,2:30 PM,5,1,1,2,2,11,05-04-2021 3:35:34
2021-05-04,Tuesday,3:30 PM,5,1,1,3,0,10,05-04-2021 3:36:22
2021-05-04,Tuesday,5:30 PM,1,0,2,0,0,3,05-04-2021 5:37:15
2021-05-04,Tuesday,6:30 PM,2,0,2,4,1,9,05-04-2021 6:37:28
2021-05-04,Tuesday,7:30 PM,1,0,2,3,1,7,05-04-2021 7:26:36
2021-05-05,Wednesday,12:30 PM,8,1,2,3,1,15,05-05-2021 1:28:49
2021-05-05,Wednesday,2:30 PM,7,0,3,2,0,12,05-05-2021 1:29:07
2021-05-05,Wednesday,2:30 PM,4,1,2,2,1,10,05-05-2021 3:38:26
2021-05-05,Wednesday,3:30 PM,3,0,1,2,0,6,05-05-2021 3:38:53
2021-05-05,Wednesday,4:30 PM,3,0,1,2,0,6,05-05-2021 5:34:06
2021-05-05,Wednesday,6:30 PM,3,0,1,2,0,6,05-05-2021 6:36:27
2021-05-05,Wednesday,5:30 PM,0,0,1,0,0,1,05-05-2021 7:29:13
2021-05-06,Thursday,12:30 PM,5,1,3,3,1,13,05-06-2021 1:07:29
2021-05-06,Thursday,2:30 PM,4,1,1,1,1,8,05-06-2021 3:44:38
2021-05-06,Thursday,3:30 PM,3,0,1,3,2,9,05-06-2021 3:44:59
2021-05-06,Thursday,4:30 PM,6,0,2,1,1,10,05-06-2021 5:06:52
2021-05-06,Thursday,5:30 PM,4,0,1,2,0,7,05-06-2021 5:42:02
2021-05-06,Thursday,6:30 PM,5,0,1,3,1,10,05-06-2021 6:38:08
2021-05-07,Friday,8:30 AM,1,0,1,1,0,3,05-07-2021 8:38:44
2021-05-07,Friday,10:30 AM,1,0,0,1,0,2,05-07-2021 10:32:45
2021-05-07,Friday,12:30 PM,5,1,2,2,3,13,05-07-2021 3:56:48
2021-05-07,Friday,1:30 PM,4,2,3,2,1,12,05-07-2021 3:57:05
2021-05-07,Friday,2:30 PM,5,0,1,1,0,7,05-07-2021 3:57:31
2021-05-07,Friday,3:30 PM,1,0,1,0,0,2,05-07-2021 3:58:04
2021-05-10,Monday,8:30 AM,0,3,2,0,2,7,05-10-2021 8:31:18
2021-05-10,Monday,12:30 PM,5,2,0,2,1,10,05-10-2021 2:47:16
2021-05-10,Monday,1:30 PM,3,0,1,2,2,8,05-10-2021 2:47:34
2021-05-10,Monday,2:30 PM,2,1,0,1,0,4,05-10-2021 2:47:53
2021-05-10,Monday,3:30 PM,1,1,0,1,0,3,05-10-2021 3:58:17
2021-05-10,Monday,5:30 PM,2,0,0,1,0,3,05-10-2021 6:01:36
2021-05-10,Monday,4:30 PM,1,0,0,1,2,4,05-10-2021 6:01:58
2021-05-10,Monday,6:30 PM,3,0,0,0,0,3,05-10-2021 6:45:29
2021-05-10,Monday,7:30 PM,3,0,0,0,0,3,05-10-2021 7:30:37
2021-05-10,Monday,5:30 PM,1,0,0,0,0,1,05-10-2021 7:32:56
2021-05-11,Tuesday,8:30 AM,1,1,1,2,1,6,05-11-2021 8:31:44
2021-05-11,Tuesday,12:30 PM,3,0,1,1,0,5,05-11-2021 1:41:24
2021-05-11,Tuesday,1:30 PM,4,0,1,1,0,6,05-11-2021 1:43:31
2021-05-11,Tuesday,2:30 PM,3,0,1,0,0,4,05-11-2021 2:30:37
2021-05-11,Tuesday,3:30 PM,4,0,2,2,1,9,05-11-2021 6:25:38
2021-05-11,Tuesday,4:30 PM,3,0,0,1,0,4,05-11-2021 6:25:55
2021-05-11,Tuesday,5:30 PM,2,0,0,2,1,5,05-11-2021 6:26:09
2021-05-11,Tuesday,6:30 PM,4,0,0,0,0,4,05-11-2021 6:26:24
2021-05-12,Wednesday,10:30 AM,2,0,0,4,2,8,05-12-2021 10:36:12
2021-05-12,Wednesday,12:30 PM,4,1,2,2,0,9,05-12-2021 2:50:15
2021-05-12,Wednesday,1:30 PM,4,0,2,1,0,7,05-12-2021 2:50:38
2021-05-12,Wednesday,2:30 PM,5,0,1,2,1,9,05-12-2021 2:50:57
2021-05-12,Wednesday,3:30 PM,4,0,1,0,0,5,05-12-2021 2:58:35
2021-05-12,Wednesday,4:30 PM,4,2,0,2,0,8,05-12-2021 7:06:31
2021-05-12,Wednesday,5:30 PM,3,0,0,0,0,3,05-12-2021 7:06:45
2021-05-12,Wednesday,6:30 PM,2,1,0,2,0,5,05-12-2021 7:07:03
2021-05-13,Thursday,12:30 PM,3,0,1,2,0,6,05-13-2021 4:28:54
2021-05-13,Thursday,1:30 PM,2,0,0,1,0,3,05-13-2021 4:29:08
2021-05-13,Thursday,3:30 PM,3,1,0,2,2,8,05-13-2021 4:29:22
2021-05-13,Thursday,4:30 PM,3,0,0,0,0,3,05-13-2021 4:29:39
2021-05-13,Thursday,5:30 PM,4,1,0,1,0,6,05-13-2021 5:36:35
2021-05-13,Thursday,7:30 PM,3,0,0,0,0,3,05-13-2021 7:20:08
2021-05-14,Friday,8:30 AM,1,2,0,0,0,3,05-14-2021 8:31:21
2021-05-14,Friday,12:30 PM,3,0,0,0,0,3,05-14-2021 3:29:14
2021-05-14,Friday,1:30 PM,2,1,0,0,0,3,05-14-2021 3:29:28
2021-05-14,Friday,2:30 PM,4,0,0,2,0,6,05-14-2021 3:29:42
2021-05-14,Friday,3:30 PM,2,0,0,0,0,2,05-14-2021 3:29:54
2021-05-14,Friday,4:30 PM,1,0,0,0,0,1,05-14-2021 4:29:10
2021-05-25,Tuesday,9:30 AM,0,0,0,0,0,0,05-25-2021 8:31:39
2021-05-27,Thursday,8:30 AM,0,0,0,0,0,0,05-27-2021 9:50:59
2021-05-27,Thursday,9:30 AM,0,0,0,1,0,1,05-27-2021 9:54:30
2021-06-01,Tuesday,9:30 AM,1,0,0,0,0,1,06-01-2021 8:37:46
2021-06-03,Thursday,9:30 AM,0,0,0,0,0,0,06-03-2021 8:42:29
2021-06-07,Monday,8:30 AM,0,0,0,0,0,0,06-07-2021 8:45:26
2021-06-08,Tuesday,5:30 PM,0,0,1,1,0,2,06-08-2021 4:29:07
2021-06-08,Tuesday,6:30 PM,1,1,1,2,0,5,06-08-2021 5:47:24
2021-06-08,Tuesday,7:30 PM,2,0,1,2,0,5,06-08-2021 6:30:03
2021-06-08,Tuesday,8:30 PM,1,0,1,2,0,4,06-08-2021 7:30:34
2021-06-09,Wednesday,9:30 AM,2,0,0,1,1,4,06-09-2021 8:40:28
2021-06-09,Wednesday,4:30 PM,1,2,0,0,2,5,06-09-2021 3:31:48
2021-06-09,Wednesday,4:30 PM,2,0,0,2,1,5,06-09-2021 4:39:08
2021-06-09,Wednesday,5:30 PM,3,0,0,0,1,4,06-09-2021 5:57:09
2021-06-09,Wednesday,6:30 PM,2,0,0,0,0,2,06-09-2021 6:38:40
2021-06-09,Wednesday,7:30 PM,0,0,0,0,0,0,06-09-2021 7:24:37
2021-06-09,Wednesday,8:30 PM,0,0,0,0,0,0,06-09-2021 7:35:55
2021-06-10,Thursday,8:30 AM,1,0,1,1,0,3,06-10-2021 8:40:33
2021-06-10,Thursday,3:30 PM,1,1,0,2,0,4,06-10-2021 3:29:55
2021-06-10,Thursday,4:30 PM,2,1,0,2,0,5,06-10-2021 4:38:38
2021-06-10,Thursday,6:30 PM,3,0,0,0,0,3,06-10-2021 5:21:19
2021-06-10,Thursday,6:30 PM,3,0,0,0,0,3,06-10-2021 5:36:09
2021-06-10,Thursday,7:30 PM,1,0,0,0,0,1,06-10-2021 7:29:51
2021-06-14,Monday,2:30 PM,3,0,0,2,0,5,06-14-2021 2:42:44
2021-06-14,Monday,3:30 PM,2,1,0,2,1,6,06-14-2021 3:39:15
2021-06-14,Monday,4:30 PM,3,3,0,1,0,7,06-14-2021 4:30:23
2021-06-14,Monday,5:30 PM,4,3,0,0,0,7,06-14-2021 5:38:31
2021-06-14,Monday,6:30 PM,1,0,0,0,0,1,06-14-2021 6:30:41
2021-06-14,Monday,7:30 PM,1,1,0,0,0,2,06-14-2021 7:16:53
2021-06-15,Tuesday,8:30 AM,0,1,1,0,0,2,06-15-2021 8:37:12
2021-06-15,Tuesday,9:30 AM,2,0,0,1,0,3,06-15-2021 10:05:41
2021-06-15,Tuesday,10:30 AM,1,0,0,1,0,2,06-15-2021 10:35:26
2021-06-15,Tuesday,4:30 PM,2,0,1,2,2,7,06-15-2021 4:26:40
2021-06-15,Tuesday,5:30 PM,4,0,1,1,2,8,06-15-2021 5:28:10
2021-06-15,Tuesday,6:30 PM,4,0,1,1,1,7,06-15-2021 6:27:49
2021-06-15,Tuesday,7:30 PM,3,0,1,0,0,4,06-15-2021 7:28:49
2021-06-16,Wednesday,9:30 AM,1,0,0,0,1,2,06-16-2021 8:33:06
2021-06-16,Wednesday,10:30 AM,1,0,1,0,0,2,06-16-2021 9:30:11
2021-06-16,Wednesday,10:30 AM,3,3,0,0,0,6,06-16-2021 10:56:07
2021-06-16,Wednesday,6:30 PM,4,1,1,1,1,8,06-16-2021 5:27:09
2021-06-16,Wednesday,6:30 PM,3,0,1,0,0,4,06-16-2021 6:32:20
2021-06-16,Wednesday,8:30 PM,2,0,1,0,0,3,06-16-2021 7:29:49
2021-06-16,Wednesday,7:30 PM,2,0,1,0,0,3,06-16-2021 7:32:07
2021-06-17,Thursday,8:30 AM,2,0,1,0,0,3,06-17-2021 8:33:43
2021-06-17,Thursday,9:30 AM,0,3,0,0,0,3,06-17-2021 10:29:40
2021-06-17,Thursday,10:30 AM,0,1,0,1,0,2,06-17-2021 10:30:30
2021-06-17,Thursday,5:30 PM,3,0,2,0,0,5,06-17-2021 4:44:14
2021-06-17,Thursday,6:30 PM,4,0,5,0,0,9,06-17-2021 5:21:17
2021-06-17,Thursday,7:30 PM,1,0,1,0,0,2,06-17-2021 7:29:59
2021-06-18,Friday,9:30 AM,0,0,0,0,0,0,06-18-2021 8:35:19
2021-06-18,Friday,8:30 AM,0,0,0,0,0,0,06-18-2021 8:35:41
2021-06-22,Tuesday,2:30 PM,3,1,4,3,0,11,06-22-2021 2:48:48
2021-06-22,Tuesday,3:30 PM,3,0,2,3,0,8,06-22-2021 3:34:18
2021-06-22,Tuesday,5:30 PM,1,0,4,1,0,6,06-22-2021 4:37:02
2021-06-22,Tuesday,5:30 PM,1,2,2,1,0,6,06-22-2021 5:25:05
