Semester,Date,DayOfWeek,Time,Computers,Silent,Quiet,Active,Other,Total
Spring 2020,1/27/2020,Monday,2:30 PM,18,5,11,5,3,42
Spring 2020,1/27/2020,Monday,4:30 PM,13,7,15,2,0,37
Spring 2020,1/27/2020,Monday,5:30 PM,13,5,13,7,0,38
Spring 2020,1/27/2020,Monday,6:30 PM,10,4,7,2,0,23
Spring 2020,1/27/2020,Monday,7:30 PM,10,4,4,1,0,19
Spring 2020,1/27/2020,Monday,8:30 PM,5,3,5,0,0,13
Spring 2020,1/28/2020,Tuesday,7:30 AM,2,0,0,0,0,2
Spring 2020,1/28/2020,Tuesday,8:30 AM,8,1,2,1,0,12
Spring 2020,1/28/2020,Tuesday,9:30 AM,12,5,15,2,0,34
Spring 2020,1/28/2020,Tuesday,10:30 AM,19,9,15,4,0,47
Spring 2020,1/28/2020,Tuesday,11:30 AM,21,10,16,4,0,51
Spring 2020,1/28/2020,Tuesday,12:30 PM,37,14,39,5,0,95
Spring 2020,1/28/2020,Tuesday,1:30 PM,21,6,18,6,0,51
Spring 2020,1/29/2020,Wednesday,7:30 AM,2,0,2,0,0,4
Spring 2020,1/29/2020,Wednesday,8:30 AM,8,1,5,2,0,16
Spring 2020,1/29/2020,Wednesday,10:30 AM,28,5,15,4,0,52
Spring 2020,1/29/2020,Wednesday,11:30 AM,20,7,22,1,0,50
Spring 2020,1/29/2020,Wednesday,1:30 PM,18,10,27,2,0,57
Spring 2020,1/29/2020,Wednesday,2:30 PM,0,0,0,0,0,0
Spring 2020,1/29/2020,Wednesday,2:30 PM,23,10,20,5,0,58
Spring 2020,1/29/2020,Wednesday,3:30 PM,17,6,18,4,0,45
Spring 2020,1/29/2020,Wednesday,4:30 PM,10,5,15,6,3,39
Spring 2020,1/29/2020,Wednesday,5:30 PM,8,5,15,3,0,31
Spring 2020,1/29/2020,Wednesday,6:30 PM,4,4,12,3,0,23
Spring 2020,1/29/2020,Wednesday,7:30 PM,7,2,12,2,0,23
Spring 2020,1/29/2020,Wednesday,8:30 PM,9,1,7,0,0,17
Spring 2020,1/30/2020,Thursday,7:30 AM,5,0,1,0,0,6
Spring 2020,1/30/2020,Thursday,8:30 AM,4,3,5,2,0,14
Spring 2020,1/30/2020,Thursday,9:30 AM,14,3,17,2,1,37
Spring 2020,1/30/2020,Thursday,10:30 AM,24,6,33,1,9,73
Spring 2020,1/30/2020,Thursday,11:30 AM,23,4,13,4,1,45
Spring 2020,1/30/2020,Thursday,12:30 PM,34,11,32,9,5,91
Spring 2020,1/30/2020,Thursday,1:30 PM,21,6,20,3,1,51
Spring 2020,1/31/2020,Friday,11:30 AM,10,4,8,1,2,25
Spring 2020,1/31/2020,Friday,6:30 PM,5,2,7,4,1,19
Spring 2020,1/31/2020,Friday,7:30 PM,2,4,7,5,0,18
Spring 2020,2/1/2020,Saturday,9:30 AM,3,2,0,0,1,6
Spring 2020,2/1/2020,Saturday,10:30 AM,3,1,1,0,5,10
Spring 2020,2/1/2020,Saturday,11:30 AM,4,2,6,0,0,12
Spring 2020,2/1/2020,Saturday,12:30 PM,7,2,7,0,2,18
Spring 2020,2/1/2020,Saturday,2:30 PM,6,4,9,2,0,21
Spring 2020,2/1/2020,Saturday,3:30 PM,8,4,13,2,0,27
Spring 2020,2/1/2020,Saturday,4:30 PM,8,2,8,4,0,22
Spring 2020,2/1/2020,Saturday,5:30 PM,0,0,0,0,0,0
Spring 2020,2/3/2020,Monday,10:30 AM,33,5,19,5,2,64
Spring 2020,2/3/2020,Monday,11:30 AM,25,6,19,4,0,54
Spring 2020,2/3/2020,Monday,12:30 PM,50,13,46,5,4,118
Spring 2020,2/3/2020,Monday,1:30 PM,23,6,14,11,3,57
Spring 2020,2/3/2020,Monday,2:30 PM,27,5,11,11,2,56
Spring 2020,2/3/2020,Monday,5:30 PM,22,8,14,7,1,52
Spring 2020,2/3/2020,Monday,6:30 PM,12,7,7,7,0,33
Spring 2020,2/3/2020,Monday,7:30 PM,13,5,18,4,0,40
Spring 2020,2/4/2020,Tuesday,7:30 AM,2,0,0,0,0,2
Spring 2020,2/4/2020,Tuesday,8:30 AM,17,3,7,4,0,31
Spring 2020,2/4/2020,Tuesday,9:30 AM,16,4,11,8,4,43
Spring 2020,2/4/2020,Tuesday,10:30 AM,17,5,15,3,2,42
Spring 2020,2/4/2020,Tuesday,11:30 AM,28,9,15,7,3,62
Spring 2020,2/4/2020,Tuesday,12:30 PM,43,11,32,5,8,99
Spring 2020,2/4/2020,Tuesday,1:30 PM,22,8,22,8,0,60
Spring 2020,2/4/2020,Tuesday,3:30 PM,18,8,21,10,0,57
Spring 2020,2/4/2020,Tuesday,4:30 PM,14,5,16,4,0,39
Spring 2020,2/6/2020,Thursday,7:30 AM,0,0,0,0,0,0
Spring 2020,2/6/2020,Thursday,8:30 AM,10,4,3,2,0,19
Spring 2020,2/6/2020,Thursday,9:30 AM,11,3,14,1,0,29
Spring 2020,2/6/2020,Thursday,10:30 AM,22,8,17,8,0,55
Spring 2020,2/6/2020,Thursday,1:30 PM,16,6,16,4,0,42
Spring 2020,2/7/2020,Friday,7:30 AM,0,0,0,0,0,0
Spring 2020,2/7/2020,Friday,8:30 AM,3,1,2,0,0,6
Spring 2020,2/7/2020,Friday,9:30 AM,4,2,6,2,0,14
Spring 2020,2/7/2020,Friday,10:30 AM,7,6,7,4,2,26
Spring 2020,2/7/2020,Friday,12:30 PM,10,3,8,6,3,30
Spring 2020,2/7/2020,Friday,1:30 PM,11,3,13,4,1,32
Spring 2020,2/7/2020,Friday,2:30 PM,7,4,11,0,2,24
Spring 2020,2/7/2020,Friday,3:30 PM,11,3,8,0,1,23
Spring 2020,2/7/2020,Friday,4:30 PM,11,5,6,2,1,25
Spring 2020,2/7/2020,Friday,5:30 PM,14,3,2,4,0,23
Spring 2020,2/7/2020,Friday,6:30 PM,15,2,2,5,0,24
Spring 2020,2/7/2020,Friday,7:30 PM,12,2,3,5,0,22
Spring 2020,2/7/2020,Friday,8:30 PM,8,3,2,3,0,16
Spring 2020,2/8/2020,Saturday,9:30 AM,0,0,0,0,1,1
Spring 2020,2/8/2020,Saturday,10:30 AM,1,1,3,1,0,6
Spring 2020,2/8/2020,Saturday,11:30 AM,5,1,4,1,0,11
Spring 2020,2/8/2020,Saturday,12:30 PM,5,2,6,2,0,15
Spring 2020,2/10/2020,Monday,10:30 AM,29,6,25,2,0,62
Spring 2020,2/10/2020,Monday,12:30 PM,34,12,37,10,4,97
Spring 2020,2/10/2020,Monday,1:30 PM,19,6,15,13,0,53
Spring 2020,2/10/2020,Monday,2:30 PM,25,9,20,9,5,68
Spring 2020,2/10/2020,Monday,3:30 PM,17,7,29,9,1,63
Spring 2020,2/10/2020,Monday,4:30 PM,19,9,17,9,0,54
Spring 2020,2/10/2020,Monday,7:30 PM,10,2,4,4,0,20
Spring 2020,2/10/2020,Monday,8:30 PM,3,2,5,4,0,14
Spring 2020,2/11/2020,Tuesday,7:30 AM,2,1,2,0,1,6
Spring 2020,2/11/2020,Tuesday,8:30 AM,8,2,2,2,0,14
Spring 2020,2/11/2020,Tuesday,9:30 AM,13,6,14,5,0,38
Spring 2020,2/11/2020,Tuesday,10:30 AM,15,7,22,5,0,49
Spring 2020,2/11/2020,Tuesday,12:30 PM,30,14,41,4,2,91
Spring 2020,2/11/2020,Tuesday,1:30 PM,20,8,14,4,0,46
Spring 2020,2/11/2020,Tuesday,3:30 PM,18,13,14,7,0,52
Spring 2020,2/11/2020,Tuesday,4:30 PM,17,7,14,3,0,41
Spring 2020,2/12/2020,Wednesday,7:30 AM,4,0,1,0,0,5
Spring 2020,2/12/2020,Wednesday,8:30 AM,8,2,8,2,1,21
Spring 2020,2/12/2020,Wednesday,9:30 AM,11,2,9,3,0,25
Spring 2020,2/12/2020,Wednesday,10:30 AM,25,10,17,1,0,53
Spring 2020,2/12/2020,Wednesday,11:30 AM,20,6,24,1,0,51
Spring 2020,2/12/2020,Wednesday,12:30 PM,42,11,32,5,0,90
Spring 2020,2/12/2020,Wednesday,1:30 PM,19,10,22,4,0,55
Spring 2020,2/12/2020,Wednesday,2:30 PM,22,7,14,16,2,61
Spring 2020,2/12/2020,Wednesday,3:30 PM,20,6,18,5,0,49
Spring 2020,2/12/2020,Wednesday,7:30 PM,7,4,5,5,0,21
Spring 2020,2/12/2020,Wednesday,8:30 PM,5,2,5,0,0,12
Spring 2020,2/12/2020,Wednesday,11:30 AM,1,1,0,0,0,2
Spring 2020,2/12/2020,Wednesday,12:30 PM,6,3,6,1,0,16
Spring 2020,2/12/2020,Wednesday,1:30 PM,24,5,14,1,3,47
Spring 2020,2/13/2020,Thursday,10:30 AM,42,8,32,1,0,83
Spring 2020,2/13/2020,Thursday,12:30 PM,35,13,33,2,1,84
Spring 2020,2/13/2020,Thursday,1:30 PM,18,7,21,4,1,51
Spring 2020,2/13/2020,Thursday,3:30 PM,11,7,12,3,0,33
Spring 2020,2/14/2020,Friday,1:30 PM,5,2,6,2,1,16
Spring 2020,2/14/2020,Friday,5:30 PM,4,0,0,0,0,4
Spring 2020,2/15/2020,Saturday,9:30 AM,1,1,0,0,0,2
Spring 2020,2/15/2020,Saturday,10:30 AM,4,1,0,1,1,7
Spring 2020,2/15/2020,Saturday,11:30 AM,9,2,6,0,1,18
Spring 2020,2/15/2020,Saturday,12:30 PM,5,2,6,0,2,15
Spring 2020,2/15/2020,Saturday,1:30 PM,8,2,4,1,4,19
Spring 2020,2/17/2020,Monday,10:30 AM,25,9,20,9,3,66
Spring 2020,2/17/2020,Monday,11:30 AM,25,13,19,4,0,61
Spring 2020,2/17/2020,Monday,12:30 PM,27,11,55,5,2,100
Spring 2020,2/17/2020,Monday,1:30 PM,17,8,18,6,2,51
Spring 2020,2/17/2020,Monday,2:30 PM,20,2,11,17,8,58
Spring 2020,2/17/2020,Monday,3:30 PM,22,6,18,9,3,58
Spring 2020,2/17/2020,Monday,4:30 PM,18,6,17,3,2,46
Spring 2020,2/17/2020,Monday,5:30 PM,14,8,14,6,0,42
Spring 2020,2/17/2020,Monday,6:30 PM,9,6,11,7,0,33
Spring 2020,2/17/2020,Monday,7:30 PM,7,3,11,2,0,23
Spring 2020,2/17/2020,Monday,8:30 PM,5,3,3,0,0,11
Spring 2020,2/18/2020,Tuesday,7:30 AM,0,1,0,0,3,4
Spring 2020,2/18/2020,Tuesday,8:30 AM,5,3,3,5,1,17
Spring 2020,2/18/2020,Tuesday,9:30 AM,10,8,13,1,0,32
Spring 2020,2/18/2020,Tuesday,10:30 AM,16,12,15,6,2,51
Spring 2020,2/18/2020,Tuesday,12:30 PM,36,11,47,5,0,99
Spring 2020,2/18/2020,Tuesday,1:30 PM,18,12,21,4,0,55
Spring 2020,2/18/2020,Tuesday,2:30 PM,15,8,15,5,0,43
Spring 2020,2/18/2020,Tuesday,3:30 PM,19,9,20,6,0,54
Spring 2020,2/18/2020,Tuesday,4:30 PM,15,7,14,6,1,43
Spring 2020,2/19/2020,Wednesday,10:30 AM,26,10,24,7,0,67
Spring 2020,2/19/2020,Wednesday,12:30 PM,38,12,43,3,3,99
Spring 2020,2/19/2020,Wednesday,1:30 PM,27,6,16,4,0,53
Spring 2020,2/19/2020,Wednesday,3:30 PM,18,7,24,8,0,57
Spring 2020,2/19/2020,Wednesday,4:30 PM,14,5,16,8,0,43
Spring 2020,2/19/2020,Wednesday,5:30 PM,13,5,9,5,0,32
Spring 2020,2/19/2020,Wednesday,6:30 PM,10,4,7,2,0,23
Spring 2020,2/19/2020,Wednesday,7:30 PM,5,1,5,0,0,11
Spring 2020,2/19/2020,Wednesday,8:30 PM,5,0,3,0,0,8
Spring 2020,2/20/2020,Thursday,7:30 AM,15,3,1,5,1,25
Spring 2020,2/20/2020,Thursday,9:30 AM,12,9,11,2,0,34
Spring 2020,2/20/2020,Thursday,10:30 AM,23,7,23,3,0,56
Spring 2020,2/20/2020,Thursday,11:30 AM,23,6,12,3,2,46
Spring 2020,2/20/2020,Thursday,12:30 PM,38,8,34,6,4,90
Spring 2020,2/20/2020,Thursday,1:30 PM,18,5,2,22,6,53
Spring 2020,2/20/2020,Thursday,2:30 PM,14,7,15,5,0,41
Spring 2020,2/20/2020,Thursday,3:30 PM,11,7,12,9,0,39
Spring 2020,2/21/2020,Friday,7:30 AM,2,0,0,0,0,2
Spring 2020,2/21/2020,Friday,8:30 AM,6,3,2,0,0,11
Spring 2020,2/21/2020,Friday,9:30 AM,9,2,3,0,1,15
Spring 2020,2/21/2020,Friday,10:30 AM,8,4,5,3,2,22
Spring 2020,2/21/2020,Friday,12:30 PM,12,3,9,7,3,34
Spring 2020,2/21/2020,Friday,5:30 PM,9,1,2,2,2,16
Spring 2020,2/21/2020,Friday,6:30 PM,9,1,5,3,2,20
Spring 2020,2/21/2020,Friday,7:30 PM,11,1,5,5,0,22
Spring 2020,2/22/2020,Saturday,10:30 AM,6,2,3,0,0,11
Spring 2020,2/22/2020,Saturday,11:30 AM,7,4,2,0,0,13
Spring 2020,2/22/2020,Saturday,12:30 PM,10,5,4,1,0,20
Spring 2020,2/22/2020,Saturday,1:30 PM,9,4,4,0,0,17
Spring 2020,2/24/2020,Monday,11:30 AM,29,11,21,2,0,63
Spring 2020,2/24/2020,Monday,12:30 PM,39,12,43,5,0,99
Spring 2020,2/24/2020,Monday,1:30 PM,16,8,20,2,0,46
Spring 2020,2/24/2020,Monday,3:30 PM,19,6,17,8,2,52
Spring 2020,2/24/2020,Monday,4:30 PM,27,5,14,10,0,56
Spring 2020,2/24/2020,Monday,5:30 PM,22,6,15,9,1,53
Spring 2020,2/24/2020,Monday,6:30 PM,15,4,8,3,1,31
Spring 2020,2/24/2020,Monday,7:30 PM,13,2,5,6,0,26
Spring 2020,2/24/2020,Monday,8:30 PM,11,3,1,4,1,20
Spring 2020,2/25/2020,Tuesday,7:30 AM,0,1,0,0,3,4
Spring 2020,2/25/2020,Tuesday,8:30 AM,6,3,0,2,0,11
Spring 2020,2/25/2020,Tuesday,9:30 AM,12,7,12,11,0,42
Spring 2020,2/25/2020,Tuesday,10:30 AM,24,7,22,11,0,64
Spring 2020,2/25/2020,Tuesday,11:30 AM,18,9,18,11,0,56
Spring 2020,2/25/2020,Tuesday,12:30 PM,40,12,40,12,0,104
Spring 2020,2/25/2020,Tuesday,1:30 PM,20,7,21,11,0,59
Spring 2020,2/25/2020,Tuesday,2:30 PM,20,8,30,13,2,73
Spring 2020,2/25/2020,Tuesday,3:30 PM,27,10,18,4,0,59
Spring 2020,2/25/2020,Tuesday,4:30 PM,16,7,12,9,0,44
Spring 2020,2/26/2020,Wednesday,12:30 PM,27,5,32,7,4,75
Spring 2020,2/26/2020,Wednesday,2:30 PM,28,6,23,1,4,62
Spring 2020,2/26/2020,Wednesday,8:30 PM,10,2,1,0,0,13
Spring 2020,2/27/2020,Thursday,7:30 AM,3,0,0,0,1,4
Spring 2020,2/27/2020,Thursday,9:30 AM,10,7,12,7,2,38
Spring 2020,2/27/2020,Thursday,11:30 AM,15,7,13,6,3,44
Spring 2020,2/27/2020,Thursday,12:30 PM,30,14,32,8,4,88
Spring 2020,2/27/2020,Thursday,3:30 PM,24,5,5,6,0,40
Spring 2020,2/27/2020,Thursday,4:30 PM,17,4,10,10,0,41
Spring 2020,2/28/2020,Friday,11:30 AM,13,6,6,1,1,27
Spring 2020,2/28/2020,Friday,12:30 PM,8,5,5,2,4,24
Spring 2020,2/28/2020,Friday,3:30 PM,8,6,6,0,0,20
Spring 2020,2/28/2020,Friday,4:30 PM,6,4,5,0,0,15
Spring 2020,2/28/2020,Friday,5:30 PM,5,5,1,4,0,15
Spring 2020,2/28/2020,Friday,6:30 PM,11,3,0,5,0,19
Spring 2020,2/28/2020,Friday,8:30 PM,6,2,0,1,0,9
Spring 2020,2/29/2020,Saturday,11:30 AM,6,2,9,2,0,19
Spring 2020,3/2/2020,Monday,10:30 AM,24,7,17,4,0,52
Spring 2020,3/2/2020,Monday,11:30 AM,20,7,13,4,0,44
Spring 2020,3/2/2020,Monday,12:30 PM,41,14,47,12,0,114
Spring 2020,3/2/2020,Monday,1:30 PM,26,7,29,7,0,69
Spring 2020,3/2/2020,Monday,2:30 PM,18,8,16,10,2,54
Spring 2020,3/2/2020,Monday,3:30 PM,13,7,14,11,4,49
Spring 2020,3/2/2020,Monday,4:30 PM,18,4,13,12,2,49
Spring 2020,3/2/2020,Monday,5:30 PM,23,6,17,5,1,52
Spring 2020,3/2/2020,Monday,6:30 PM,15,4,10,3,0,32
Spring 2020,3/2/2020,Monday,7:30 PM,11,2,9,3,0,25
Spring 2020,3/2/2020,Monday,8:30 PM,8,1,6,0,0,15
Spring 2020,3/3/2020,Tuesday,7:30 AM,1,1,0,0,0,2
Spring 2020,3/3/2020,Tuesday,8:30 AM,7,3,2,2,1,15
Spring 2020,3/3/2020,Tuesday,10:30 AM,20,6,28,8,0,62
Spring 2020,3/3/2020,Tuesday,11:30 AM,20,8,28,5,0,61
Spring 2020,3/3/2020,Tuesday,12:30 PM,38,11,32,10,0,91
Spring 2020,3/3/2020,Tuesday,1:30 PM,13,9,24,7,0,53
Spring 2020,3/3/2020,Tuesday,3:30 PM,17,6,14,9,0,46
Spring 2020,3/3/2020,Tuesday,4:30 PM,15,7,14,7,2,45
Spring 2020,3/4/2020,Wednesday,10:30 AM,32,5,24,1,1,63
Spring 2020,3/4/2020,Wednesday,11:30 AM,21,8,29,9,1,68
Spring 2020,3/4/2020,Wednesday,12:30 PM,39,9,38,14,0,100
Spring 2020,3/4/2020,Wednesday,1:30 PM,25,4,15,10,3,57
Spring 2020,3/4/2020,Wednesday,1:30 PM,22,5,21,4,0,52
Spring 2020,3/4/2020,Wednesday,2:30 PM,25,11,17,9,3,65
Spring 2020,3/4/2020,Wednesday,3:30 PM,17,3,15,7,2,44
Spring 2020,3/4/2020,Wednesday,5:30 PM,15,6,14,3,1,39
Spring 2020,3/4/2020,Wednesday,7:30 PM,8,3,6,5,0,22
Spring 2020,3/4/2020,Wednesday,8:30 PM,7,1,5,0,0,13
Spring 2020,3/5/2020,Thursday,7:30 AM,0,0,0,0,0,0
Spring 2020,3/5/2020,Thursday,8:30 AM,13,5,4,3,2,27
Spring 2020,3/5/2020,Thursday,10:30 AM,24,5,21,10,1,61
Spring 2020,3/5/2020,Thursday,11:30 AM,18,7,14,9,1,49
Spring 2020,3/5/2020,Thursday,12:30 PM,26,11,49,16,0,102
Spring 2020,3/5/2020,Thursday,1:30 PM,22,8,32,8,0,70
Spring 2020,3/5/2020,Thursday,2:30 PM,8,5,18,6,0,37
Spring 2020,3/5/2020,Thursday,3:30 PM,12,3,19,2,0,36
Spring 2020,3/5/2020,Thursday,4:30 PM,12,3,14,0,0,29
Spring 2020,3/6/2020,Friday,7:30 AM,2,0,0,0,0,2
Spring 2020,3/6/2020,Friday,8:30 AM,2,2,2,0,0,6
Spring 2020,3/6/2020,Friday,9:30 AM,5,5,3,0,0,13
Spring 2020,3/6/2020,Friday,10:30 AM,8,5,7,0,0,20
Spring 2020,3/6/2020,Friday,11:30 AM,12,5,9,3,4,33
Spring 2020,3/6/2020,Friday,12:30 PM,14,6,10,4,3,37
Spring 2020,3/6/2020,Friday,1:30 PM,11,6,4,2,1,24
Spring 2020,3/6/2020,Friday,5:30 PM,7,2,0,1,1,11
Spring 2020,3/6/2020,Friday,6:30 PM,9,3,1,1,0,14
Spring 2020,3/6/2020,Friday,7:30 PM,10,3,5,3,0,21
Spring 2020,3/6/2020,Friday,8:30 PM,5,0,4,1,0,10
Spring 2020,3/9/2020,Monday,12:30 PM,46,12,47,7,0,112
Spring 2020,3/9/2020,Monday,1:30 PM,29,5,25,17,0,76
Spring 2020,3/9/2020,Monday,3:30 PM,20,7,13,8,6,54
Spring 2020,3/9/2020,Monday,5:30 PM,22,8,21,6,3,60
Spring 2020,3/9/2020,Monday,6:30 PM,12,6,15,5,1,39
Spring 2020,3/9/2020,Monday,8:30 PM,11,3,1,0,0,15
Spring 2020,3/10/2020,Tuesday,9:30 AM,17,6,11,1,0,35
Spring 2020,3/10/2020,Tuesday,10:30 AM,24,7,11,10,0,52
Spring 2020,3/10/2020,Tuesday,11:30 AM,18,8,17,3,0,46
Spring 2020,3/10/2020,Tuesday,12:30 PM,38,10,34,6,0,88
Spring 2020,3/10/2020,Tuesday,1:30 PM,21,11,21,5,0,58
Spring 2020,3/11/2020,Wednesday,7:30 AM,1,0,1,0,0,2
Spring 2020,3/11/2020,Wednesday,8:30 AM,17,1,16,1,2,37
Spring 2020,3/11/2020,Wednesday,9:30 AM,23,2,14,15,6,60
Spring 2020,3/11/2020,Wednesday,10:30 AM,25,5,17,5,2,54
Spring 2020,3/11/2020,Wednesday,11:30 AM,24,10,22,6,0,62
Spring 2020,3/11/2020,Wednesday,12:30 PM,36,14,41,10,0,101
Spring 2020,3/11/2020,Wednesday,1:30 PM,22,4,23,14,0,63
Spring 2020,3/11/2020,Wednesday,2:30 PM,32,8,12,12,0,64
Spring 2020,3/11/2020,Wednesday,3:30 PM,18,5,17,10,1,51
Spring 2020,3/11/2020,Wednesday,5:30 PM,16,4,9,1,0,30
Spring 2020,3/11/2020,Wednesday,6:30 PM,11,4,6,0,0,21
Spring 2020,3/11/2020,Wednesday,8:30 PM,7,0,2,0,10,19
Spring 2020,3/12/2020,Thursday,8:30 AM,15,2,3,3,2,25
Spring 2020,3/12/2020,Thursday,9:30 AM,11,4,11,4,3,33
Spring 2020,3/12/2020,Thursday,10:30 AM,21,5,20,7,15,68
Spring 2020,3/12/2020,Thursday,11:30 AM,17,10,8,9,0,44
Spring 2020,3/12/2020,Thursday,12:30 PM,24,8,20,11,0,63
Spring 2020,3/12/2020,Thursday,1:30 PM,9,2,14,8,0,33
Spring 2020,3/12/2020,Thursday,2:30 PM,19,4,13,7,0,43
Spring 2020,3/12/2020,Thursday,3:30 PM,12,6,10,4,0,32
Spring 2020,3/12/2020,Thursday,4:30 PM,13,5,14,1,0,33
Spring 2020,3/13/2020,Friday,11:30 AM,14,1,2,0,0,17
Spring 2020,3/13/2020,Friday,12:30 PM,12,1,1,0,0,14
Spring 2020,3/13/2020,Friday,1:30 PM,9,1,1,0,0,11
Spring 2020,3/13/2020,Friday,5:30 PM,4,1,1,0,0,6
Spring 2020,3/13/2020,Friday,6:30 PM,5,0,0,0,0,5
Spring 2020,3/13/2020,Friday,7:30 PM,5,0,0,0,0,5
Spring 2020,3/13/2020,Friday,8:30 PM,2,0,0,0,0,2
Spring 2020,3/14/2020,Saturday,9:30 AM,0,1,0,0,0,1
Spring 2020,3/14/2020,Saturday,10:30 AM,3,1,1,0,0,5
Spring 2020,3/14/2020,Saturday,11:30 AM,4,1,1,0,0,6
Spring 2020,3/14/2020,Saturday,1:30 PM,4,0,0,0,0,4
Spring 2020,3/14/2020,Saturday,3:30 PM,2,2,0,0,0,4
Spring 2020,3/14/2020,Saturday,4:30 PM,1,0,1,0,0,2
Spring 2020,3/14/2020,Saturday,5:30 PM,0,0,1,0,0,1
Fall 2020,8/31/2020,Monday,8:30 AM,1,0,0,0,0,1
Fall 2020,8/31/2020,Monday,9:30 AM,5,0,0,0,1,6
Fall 2020,8/31/2020,Monday,10:30 AM,1,0,0,0,0,1
Fall 2020,8/31/2020,Monday,4:30 PM,3,0,1,0,0,4
Fall 2020,8/31/2020,Monday,5:30 PM,3,0,0,1,1,5
Fall 2020,8/31/2020,Monday,6:30 PM,4,0,1,3,1,9
Fall 2020,8/31/2020,Monday,7:30 PM,2,0,0,0,0,2
Fall 2020,9/1/2020,Tuesday,8:30 AM,1,0,0,0,0,1
Fall 2020,9/1/2020,Tuesday,11:30 AM,3,0,0,0,0,3
Fall 2020,9/1/2020,Tuesday,12:30 PM,7,0,4,0,0,11
Fall 2020,9/1/2020,Tuesday,1:30 PM,2,0,3,0,0,5
Fall 2020,9/1/2020,Tuesday,2:30 PM,4,0,3,1,0,8
Fall 2020,9/1/2020,Tuesday,4:30 PM,9,0,2,2,1,14
Fall 2020,9/1/2020,Tuesday,5:30 PM,4,0,0,0,2,6
Fall 2020,9/1/2020,Tuesday,6:30 PM,5,0,0,1,0,6
Fall 2020,9/1/2020,Tuesday,7:30 PM,4,0,1,1,0,6
Fall 2020,9/2/2020,Wednesday,8:30 AM,0,0,0,0,0,0
Fall 2020,9/2/2020,Wednesday,9:30 AM,5,0,0,0,0,5
Fall 2020,9/2/2020,Wednesday,10:30 AM,7,0,0,0,0,7
Fall 2020,9/2/2020,Wednesday,4:30 PM,0,0,1,1,0,2
Fall 2020,9/2/2020,Wednesday,5:30 PM,5,0,0,1,0,6
Fall 2020,9/2/2020,Wednesday,6:30 PM,1,0,0,1,1,3
Fall 2020,9/2/2020,Wednesday,7:30 PM,1,0,0,1,0,2
Fall 2020,9/3/2020,Thursday,11:30 AM,3,0,4,0,0,7
Fall 2020,9/3/2020,Thursday,12:30 PM,5,0,3,0,0,8
Fall 2020,9/3/2020,Thursday,1:30 PM,4,0,1,0,0,5
Fall 2020,9/3/2020,Thursday,2:30 PM,5,0,0,0,1,6
Fall 2020,9/3/2020,Thursday,4:30 PM,2,0,0,0,0,2
Fall 2020,9/3/2020,Thursday,5:30 PM,1,0,0,1,0,2
Fall 2020,9/3/2020,Thursday,6:30 PM,1,0,0,2,0,3
Fall 2020,9/3/2020,Thursday,7:30 PM,2,0,0,2,0,4
Fall 2020,9/4/2020,Friday,8:30 AM,3,0,0,0,0,3
Fall 2020,9/4/2020,Friday,9:30 AM,1,0,1,0,0,2
Fall 2020,9/4/2020,Friday,10:30 AM,5,0,1,0,0,6
Fall 2020,9/4/2020,Friday,4:30 PM,5,0,0,1,0,6
Fall 2020,9/4/2020,Friday,5:30 PM,7,0,0,0,0,7
Fall 2020,9/4/2020,Friday,6:30 PM,1,0,1,0,0,2
Fall 2020,9/4/2020,Friday,7:30 PM,1,0,1,0,0,2
Fall 2020,9/8/2020,Tuesday,11:30 AM,8,0,1,0,0,9
Fall 2020,9/8/2020,Tuesday,12:30 PM,8,0,2,0,1,11
Fall 2020,9/8/2020,Tuesday,1:30 PM,4,0,4,0,4,12
Fall 2020,9/8/2020,Tuesday,2:30 PM,5,0,4,0,0,9
Fall 2020,9/8/2020,Tuesday,4:30 PM,3,0,3,0,0,6
Fall 2020,9/8/2020,Tuesday,5:30 PM,3,0,0,0,0,3
Fall 2020,9/8/2020,Tuesday,6:30 PM,0,0,0,1,0,1
Fall 2020,9/8/2020,Tuesday,7:30 PM,1,0,0,0,0,1
Fall 2020,9/9/2020,Wednesday,7:30 AM,0,0,0,0,0,0
Fall 2020,9/9/2020,Wednesday,8:30 AM,3,0,1,0,0,4
Fall 2020,9/9/2020,Wednesday,9:30 AM,5,0,0,0,0,5
Fall 2020,9/9/2020,Wednesday,10:30 AM,8,0,1,1,0,10
Fall 2020,9/9/2020,Wednesday,4:30 PM,2,0,0,0,0,2
Fall 2020,9/9/2020,Wednesday,5:30 PM,4,0,0,1,0,5
Fall 2020,9/9/2020,Wednesday,6:30 PM,1,0,0,1,0,2
Fall 2020,9/9/2020,Wednesday,7:30 PM,3,0,0,1,1,5
Fall 2020,9/10/2020,Thursday,7:30 AM,0,0,0,0,0,0
Fall 2020,9/10/2020,Thursday,11:30 AM,11,0,3,3,1,18
Fall 2020,9/10/2020,Thursday,12:30 PM,6,0,3,0,1,10
Fall 2020,9/10/2020,Thursday,1:30 PM,4,0,1,0,0,5
Fall 2020,9/10/2020,Thursday,2:30 PM,5,0,1,1,0,7
Fall 2020,9/10/2020,Thursday,4:30 PM,8,0,2,1,0,11
Fall 2020,9/10/2020,Thursday,5:30 PM,3,0,0,1,0,4
Fall 2020,9/10/2020,Thursday,6:30 PM,5,0,2,1,0,8
